"competicion","pilotos","pos_final","para_box","año"
"Saudi Arabian Grand Prix","gasly",9,2,2021
"Saudi Arabian Grand Prix","giovinazzi",18,2,2021
"Saudi Arabian Grand Prix","vettel",12,2,2021
"Saudi Arabian Grand Prix","hamilton",2,3,2021
"Saudi Arabian Grand Prix","latifi",17,3,2021
"Saudi Arabian Grand Prix","bottas",3,3,2021
"Saudi Arabian Grand Prix","perez",4,2,2021
"Saudi Arabian Grand Prix","mazepin",21,1,2021
"Saudi Arabian Grand Prix","stroll",13,3,2021
"Saudi Arabian Grand Prix","norris",6,3,2021
"Saudi Arabian Grand Prix","tsunoda",14,3,2021
"Saudi Arabian Grand Prix","ricciardo",8,2,2021
"Saudi Arabian Grand Prix","raikkonen",16,3,2021
"Saudi Arabian Grand Prix","alonso",10,4,2021
"Abu Dhabi Grand Prix","mick_schumacher",19,2,2021
"Abu Dhabi Grand Prix","stroll",13,2,2021
"Abu Dhabi Grand Prix","leclerc",7,2,2021
"Abu Dhabi Grand Prix","vettel",12,1,2021
"Abu Dhabi Grand Prix","tsunoda",14,2,2021
"Abu Dhabi Grand Prix","perez",4,3,2021
"Abu Dhabi Grand Prix","bottas",3,1,2021
"Abu Dhabi Grand Prix","norris",6,2,2021
"Abu Dhabi Grand Prix","giovinazzi",18,1,2021
"Abu Dhabi Grand Prix","sainz",5,1,2021
"Abu Dhabi Grand Prix","max_verstappen",1,3,2021
"Abu Dhabi Grand Prix","hamilton",2,1,2021
"Abu Dhabi Grand Prix","ricciardo",8,2,2021
"Abu Dhabi Grand Prix","raikkonen",16,1,2021
"Abu Dhabi Grand Prix","ocon",11,1,2021
"Abu Dhabi Grand Prix","gasly",9,2,2021
"Abu Dhabi Grand Prix","latifi",17,1,2021
"Abu Dhabi Grand Prix","alonso",10,1,2021
"Bahrain Grand Prix","hamilton",3,3,2022
"Bahrain Grand Prix","max_verstappen",19,3,2022
"Bahrain Grand Prix","bottas",6,3,2022
"Bahrain Grand Prix","latifi",16,3,2022
"Bahrain Grand Prix","ocon",7,3,2022
"Bahrain Grand Prix","leclerc",1,3,2022
"Bahrain Grand Prix","stroll",12,3,2022
"Bahrain Grand Prix","mick_schumacher",11,2,2022
"Bahrain Grand Prix","ricciardo",14,3,2022
"Bahrain Grand Prix","norris",15,3,2022
"Bahrain Grand Prix","russell",4,3,2022
"Bahrain Grand Prix","hulkenberg",17,3,2022
"Bahrain Grand Prix","gasly",20,2,2022
"Bahrain Grand Prix","tsunoda",8,3,2022
"Bahrain Grand Prix","sainz",2,3,2022
"Bahrain Grand Prix","zhou",10,3,2022
"Bahrain Grand Prix","alonso",9,3,2022
"Bahrain Grand Prix","albon",13,3,2022
"Bahrain Grand Prix","kevin_magnussen",5,3,2022
"Bahrain Grand Prix","perez",18,3,2022
"Saudi Arabian Grand Prix","stroll",16,1,2022
"Saudi Arabian Grand Prix","ricciardo",19,1,2022
"Saudi Arabian Grand Prix","alonso",13,1,2022
"Saudi Arabian Grand Prix","russell",4,1,2022
"Saudi Arabian Grand Prix","hamilton",5,1,2022
"Saudi Arabian Grand Prix","zhou",14,2,2022
"Saudi Arabian Grand Prix","leclerc",1,1,2022
"Saudi Arabian Grand Prix","bottas",9,2,2022
"Saudi Arabian Grand Prix","gasly",12,1,2022
"Saudi Arabian Grand Prix","ocon",6,1,2022
"Saudi Arabian Grand Prix","perez",7,1,2022
"Saudi Arabian Grand Prix","hulkenberg",17,1,2022
"Saudi Arabian Grand Prix","kevin_magnussen",8,1,2022
"Saudi Arabian Grand Prix","max_verstappen",3,1,2022
"Saudi Arabian Grand Prix","norris",10,1,2022
"Saudi Arabian Grand Prix","sainz",2,1,2022
"Saudi Arabian Grand Prix","albon",18,1,2022
"Australian Grand Prix","stroll",18,3,2022
"Australian Grand Prix","zhou",15,1,2022
"Australian Grand Prix","hamilton",5,1,2022
"Australian Grand Prix","russell",2,1,2022
"Australian Grand Prix","gasly",12,1,2022
"Australian Grand Prix","mick_schumacher",17,1,2022
"Australian Grand Prix","perez",4,1,2022
"Australian Grand Prix","tsunoda",13,1,2022
"Australian Grand Prix","ricciardo",11,1,2022
"Australian Grand Prix","max_verstappen",6,1,2022
"Australian Grand Prix","latifi",20,2,2022
"Australian Grand Prix","alonso",14,2,2022
"Australian Grand Prix","kevin_magnussen",9,1,2022
"Australian Grand Prix","ocon",7,1,2022
"Australian Grand Prix","albon",16,1,2022
"Australian Grand Prix","bottas",10,1,2022
"Australian Grand Prix","norris",8,1,2022
"Australian Grand Prix","leclerc",1,1,2022
"Emilia Romagna Grand Prix","stroll",18,1,2022
"Emilia Romagna Grand Prix","ocon",9,1,2022
"Emilia Romagna Grand Prix","latifi",21,1,2022
"Emilia Romagna Grand Prix","mick_schumacher",19,2,2022
"Emilia Romagna Grand Prix","zhou",16,1,2022
"Emilia Romagna Grand Prix","ricciardo",11,3,2022
"Emilia Romagna Grand Prix","gasly",13,1,2022
"Emilia Romagna Grand Prix","perez",3,2,2022
"Emilia Romagna Grand Prix","vettel",14,1,2022
"Emilia Romagna Grand Prix","russell",4,1,2022
"Emilia Romagna Grand Prix","kevin_magnussen",10,1,2022
"Emilia Romagna Grand Prix","hamilton",7,1,2022
"Emilia Romagna Grand Prix","tsunoda",12,1,2022
"Emilia Romagna Grand Prix","max_verstappen",2,2,2022
"Emilia Romagna Grand Prix","albon",17,1,2022
"Emilia Romagna Grand Prix","leclerc",1,3,2022
"Emilia Romagna Grand Prix","norris",6,1,2022
"Emilia Romagna Grand Prix","bottas",8,1,2022
"Miami Grand Prix","leclerc",1,1,2022
"Miami Grand Prix","ricciardo",11,2,2022
"Miami Grand Prix","mick_schumacher",19,2,2022
"Miami Grand Prix","perez",3,2,2022
"Miami Grand Prix","alonso",16,1,2022
"Miami Grand Prix","tsunoda",12,2,2022
"Miami Grand Prix","hamilton",6,1,2022
"Miami Grand Prix","stroll",17,1,2022
"Miami Grand Prix","ocon",9,1,2022
"Miami Grand Prix","latifi",21,1,2022
"Miami Grand Prix","bottas",8,1,2022
"Miami Grand Prix","gasly",13,2,2022
"Miami Grand Prix","max_verstappen",2,1,2022
"Miami Grand Prix","vettel",14,1,2022
"Miami Grand Prix","albon",15,1,2022
"Miami Grand Prix","sainz",5,1,2022
"Miami Grand Prix","norris",7,1,2022
"Miami Grand Prix","russell",4,1,2022
"Miami Grand Prix","kevin_magnussen",10,2,2022
"Spanish Grand Prix","gasly",13,3,2022
"Spanish Grand Prix","albon",16,4,2022
"Spanish Grand Prix","bottas",8,2,2022
"Spanish Grand Prix","zhou",18,1,2022
"Spanish Grand Prix","stroll",17,3,2022
"Spanish Grand Prix","ricciardo",12,3,2022
"Spanish Grand Prix","leclerc",2,1,2022
"Spanish Grand Prix","perez",3,3,2022
"Spanish Grand Prix","ocon",9,3,2022
"Spanish Grand Prix","norris",7,3,2022
"Spanish Grand Prix","latifi",21,3,2022
"Spanish Grand Prix","kevin_magnussen",10,2,2022
"Spanish Grand Prix","hamilton",6,3,2022
"Spanish Grand Prix","tsunoda",11,3,2022
"Spanish Grand Prix","alonso",15,3,2022
"Spanish Grand Prix","mick_schumacher",19,2,2022
"Spanish Grand Prix","russell",4,3,2022
"Spanish Grand Prix","vettel",14,2,2022
"Spanish Grand Prix","sainz",5,3,2022
"Spanish Grand Prix","max_verstappen",1,3,2022
"Monaco Grand Prix","leclerc",2,3,2022
"Monaco Grand Prix","latifi",21,4,2022
"Monaco Grand Prix","norris",7,4,2022
"Monaco Grand Prix","ocon",9,2,2022
"Monaco Grand Prix","perez",3,3,2022
"Monaco Grand Prix","albon",16,3,2022
"Monaco Grand Prix","zhou",18,2,2022
"Monaco Grand Prix","gasly",14,3,2022
"Monaco Grand Prix","bottas",8,2,2022
"Monaco Grand Prix","ricciardo",11,2,2022
"Monaco Grand Prix","tsunoda",12,4,2022
"Monaco Grand Prix","max_verstappen",1,3,2022
"Monaco Grand Prix","sainz",5,2,2022
"Monaco Grand Prix","alonso",13,2,2022
"Monaco Grand Prix","stroll",17,4,2022
"Monaco Grand Prix","vettel",15,3,2022
"Monaco Grand Prix","hamilton",6,3,2022
"Monaco Grand Prix","mick_schumacher",19,2,2022
"Monaco Grand Prix","russell",4,2,2022
"Azerbaijan Grand Prix","albon",16,2,2022
"Azerbaijan Grand Prix","ocon",9,1,2022
"Azerbaijan Grand Prix","tsunoda",15,2,2022
"Azerbaijan Grand Prix","latifi",21,2,2022
"Azerbaijan Grand Prix","norris",7,1,2022
"Azerbaijan Grand Prix","gasly",10,1,2022
"Azerbaijan Grand Prix","leclerc",3,1,2022
"Azerbaijan Grand Prix","vettel",14,1,2022
"Azerbaijan Grand Prix","kevin_magnussen",12,1,2022
"Azerbaijan Grand Prix","alonso",11,1,2022
"Azerbaijan Grand Prix","zhou",18,1,2022
"Azerbaijan Grand Prix","russell",4,2,2022
"Azerbaijan Grand Prix","ricciardo",13,1,2022
"Azerbaijan Grand Prix","stroll",17,1,2022
"Azerbaijan Grand Prix","perez",2,2,2022
"Azerbaijan Grand Prix","mick_schumacher",19,2,2022
"Azerbaijan Grand Prix","hamilton",6,2,2022
"Azerbaijan Grand Prix","max_verstappen",1,2,2022
"Azerbaijan Grand Prix","bottas",8,1,2022
"Canadian Grand Prix","vettel",14,2,2022
"Canadian Grand Prix","albon",17,2,2022
"Canadian Grand Prix","latifi",21,2,2022
"Canadian Grand Prix","norris",7,2,2022
"Canadian Grand Prix","tsunoda",15,2,2022
"Canadian Grand Prix","leclerc",3,1,2022
"Canadian Grand Prix","kevin_magnussen",12,1,2022
"Canadian Grand Prix","ocon",9,2,2022
"Canadian Grand Prix","ocon",9,2,2022
"Canadian Grand Prix","max_verstappen",1,2,2022
"Canadian Grand Prix","bottas",8,1,2022
"Canadian Grand Prix","sainz",5,2,2022
"Canadian Grand Prix","stroll",18,1,2022
"Canadian Grand Prix","ricciardo",13,2,2022
"Canadian Grand Prix","hamilton",6,2,2022
"Canadian Grand Prix","russell",4,2,2022
"Canadian Grand Prix","alonso",10,2,2022
"Canadian Grand Prix","gasly",11,2,2022
"Canadian Grand Prix","zhou",16,2,2022
"British Grand Prix","tsunoda",15,3,2022
"British Grand Prix","ocon",9,2,2022
"British Grand Prix","norris",7,3,2022
"British Grand Prix","kevin_magnussen",12,2,2022
"British Grand Prix","latifi",20,3,2022
"British Grand Prix","vettel",13,3,2022
"British Grand Prix","perez",2,3,2022
"British Grand Prix","hamilton",6,3,2022
"British Grand Prix","alonso",10,3,2022
"British Grand Prix","leclerc",3,2,2022
"British Grand Prix","max_verstappen",1,4,2022
"British Grand Prix","mick_schumacher",17,3,2022
"British Grand Prix","ricciardo",14,4,2022
"British Grand Prix","gasly",11,2,2022
"British Grand Prix","stroll",19,3,2022
"British Grand Prix","bottas",8,1,2022
"British Grand Prix","sainz",4,3,2022
"Austrian Grand Prix","kevin_magnussen",11,2,2022
"Austrian Grand Prix","vettel",14,2,2022
"Austrian Grand Prix","alonso",10,3,2022
"Austrian Grand Prix","ocon",8,2,2022
"Austrian Grand Prix","albon",18,2,2022
"Austrian Grand Prix","tsunoda",16,2,2022
"Austrian Grand Prix","leclerc",2,3,2022
"Austrian Grand Prix","bottas",9,2,2022
"Austrian Grand Prix","hamilton",6,2,2022
"Austrian Grand Prix","sainz",4,2,2022
"Austrian Grand Prix","russell",5,2,2022
"Austrian Grand Prix","perez",3,1,2022
"Austrian Grand Prix","ricciardo",12,2,2022
"Austrian Grand Prix","stroll",19,2,2022
"Austrian Grand Prix","mick_schumacher",15,2,2022
"Austrian Grand Prix","zhou",17,2,2022
"Austrian Grand Prix","max_verstappen",1,3,2022
"Austrian Grand Prix","norris",7,2,2022
"Austrian Grand Prix","gasly",13,2,2022
"Austrian Grand Prix","latifi",20,2,2022
"French Grand Prix","vettel",14,1,2022
"French Grand Prix","hamilton",6,1,2022
"French Grand Prix","ricciardo",12,1,2022
"French Grand Prix","kevin_magnussen",11,2,2022
"French Grand Prix","bottas",9,2,2022
"French Grand Prix","latifi",20,2,2022
"French Grand Prix","ocon",8,1,2022
"French Grand Prix","albon",19,1,2022
"French Grand Prix","zhou",17,2,2022
"French Grand Prix","max_verstappen",1,1,2022
"French Grand Prix","sainz",4,2,2022
"French Grand Prix","alonso",10,1,2022
"French Grand Prix","perez",3,1,2022
"French Grand Prix","stroll",18,1,2022
"French Grand Prix","tsunoda",16,1,2022
"French Grand Prix","mick_schumacher",15,2,2022
"French Grand Prix","russell",5,1,2022
"French Grand Prix","gasly",13,1,2022
"French Grand Prix","norris",7,1,2022
"Hungarian Grand Prix","ocon",8,1,2022
"Hungarian Grand Prix","ricciardo",12,2,2022
"Hungarian Grand Prix","kevin_magnussen",11,3,2022
"Hungarian Grand Prix","latifi",20,3,2022
"Hungarian Grand Prix","gasly",13,2,2022
"Hungarian Grand Prix","stroll",18,2,2022
"Hungarian Grand Prix","alonso",10,1,2022
"Hungarian Grand Prix","max_verstappen",1,2,2022
"Hungarian Grand Prix","bottas",9,1,2022
"Hungarian Grand Prix","vettel",14,2,2022
"Hungarian Grand Prix","perez",3,2,2022
"Hungarian Grand Prix","albon",19,3,2022
"Hungarian Grand Prix","hamilton",6,2,2022
"Hungarian Grand Prix","russell",4,2,2022
"Hungarian Grand Prix","zhou",17,2,2022
"Hungarian Grand Prix","tsunoda",16,3,2022
"Hungarian Grand Prix","sainz",5,2,2022
"Hungarian Grand Prix","mick_schumacher",15,2,2022
"Hungarian Grand Prix","norris",7,2,2022
"Hungarian Grand Prix","leclerc",2,3,2022
"Belgian Grand Prix","sainz",4,2,2022
"Belgian Grand Prix","latifi",20,3,2022
"Belgian Grand Prix","leclerc",3,3,2022
"Belgian Grand Prix","albon",18,2,2022
"Belgian Grand Prix","norris",7,2,2022
"Belgian Grand Prix","kevin_magnussen",11,2,2022
"Belgian Grand Prix","perez",2,2,2022
"Belgian Grand Prix","mick_schumacher",15,2,2022
"Belgian Grand Prix","stroll",19,2,2022
"Belgian Grand Prix","gasly",14,2,2022
"Belgian Grand Prix","zhou",17,2,2022
"Belgian Grand Prix","ocon",8,2,2022
"Belgian Grand Prix","max_verstappen",1,2,2022
"Belgian Grand Prix","vettel",12,2,2022
"Belgian Grand Prix","russell",5,2,2022
"Belgian Grand Prix","ricciardo",13,2,2022
"Belgian Grand Prix","tsunoda",16,2,2022
"Belgian Grand Prix","alonso",9,2,2022
"Dutch Grand Prix","ricciardo",13,5,2022
"Dutch Grand Prix","bottas",10,2,2022
"Dutch Grand Prix","max_verstappen",1,4,2022
"Dutch Grand Prix","alonso",9,3,2022
"Dutch Grand Prix","zhou",17,4,2022
"Dutch Grand Prix","tsunoda",16,3,2022
"Dutch Grand Prix","latifi",20,4,2022
"Dutch Grand Prix","kevin_magnussen",11,4,2022
"Dutch Grand Prix","hamilton",6,3,2022
"Dutch Grand Prix","ocon",8,3,2022
"Dutch Grand Prix","vettel",12,4,2022
"Dutch Grand Prix","gasly",14,4,2022
"Dutch Grand Prix","leclerc",2,4,2022
"Dutch Grand Prix","mick_schumacher",15,4,2022
"Dutch Grand Prix","norris",7,3,2022
"Dutch Grand Prix","albon",19,4,2022
"Dutch Grand Prix","perez",3,4,2022
"Dutch Grand Prix","russell",4,3,2022
"Dutch Grand Prix","stroll",18,4,2022
"Dutch Grand Prix","sainz",5,3,2022
"Italian Grand Prix","latifi",21,2,2022
"Italian Grand Prix","gasly",11,1,2022
"Italian Grand Prix","tsunoda",16,2,2022
"Italian Grand Prix","zhou",17,1,2022
"Italian Grand Prix","bottas",10,1,2022
"Italian Grand Prix","ricciardo",14,1,2022
"Italian Grand Prix","de_vries",20,1,2022
"Italian Grand Prix","hamilton",6,1,2022
"Italian Grand Prix","russell",4,2,2022
"Italian Grand Prix","stroll",18,1,2022
"Italian Grand Prix","mick_schumacher",15,1,2022
"Italian Grand Prix","norris",7,2,2022
"Italian Grand Prix","kevin_magnussen",12,2,2022
"Italian Grand Prix","sainz",5,2,2022
"Italian Grand Prix","perez",3,2,2022
"Italian Grand Prix","ocon",8,1,2022
"Italian Grand Prix","max_verstappen",1,2,2022
"Italian Grand Prix","leclerc",2,3,2022
"Singapore Grand Prix","bottas",10,1,2022
"Singapore Grand Prix","hamilton",6,1,2022
"Singapore Grand Prix","tsunoda",17,1,2022
"Singapore Grand Prix","sainz",5,1,2022
"Singapore Grand Prix","vettel",12,1,2022
"Singapore Grand Prix","gasly",13,1,2022
"Singapore Grand Prix","stroll",15,1,2022
"Singapore Grand Prix","norris",7,1,2022
"Singapore Grand Prix","perez",3,1,2022
"Singapore Grand Prix","max_verstappen",1,2,2022
"Singapore Grand Prix","russell",4,4,2022
"Singapore Grand Prix","leclerc",2,1,2022
"Singapore Grand Prix","kevin_magnussen",14,2,2022
"Singapore Grand Prix","mick_schumacher",16,2,2022
"Singapore Grand Prix","ricciardo",11,1,2022
"Japanese Grand Prix","tsunoda",17,3,2022
"Japanese Grand Prix","stroll",15,3,2022
"Japanese Grand Prix","hamilton",6,2,2022
"Japanese Grand Prix","vettel",11,2,2022
"Japanese Grand Prix","bottas",10,2,2022
"Japanese Grand Prix","latifi",20,2,2022
"Japanese Grand Prix","leclerc",3,2,2022
"Japanese Grand Prix","zhou",18,3,2022
"Japanese Grand Prix","perez",2,2,2022
"Japanese Grand Prix","russell",4,2,2022
"Japanese Grand Prix","ricciardo",12,2,2022
"Japanese Grand Prix","gasly",13,4,2022
"Japanese Grand Prix","max_verstappen",1,2,2022
"Japanese Grand Prix","kevin_magnussen",14,2,2022
"Japanese Grand Prix","mick_schumacher",16,2,2022
"Japanese Grand Prix","norris",7,2,2022
"Japanese Grand Prix","ocon",8,2,2022
"Japanese Grand Prix","alonso",9,3,2022
"United States Grand Prix","perez",3,2,2022
"United States Grand Prix","russell",4,3,2022
"United States Grand Prix","hamilton",6,2,2022
"United States Grand Prix","zhou",18,2,2022
"United States Grand Prix","tsunoda",17,2,2022
"United States Grand Prix","stroll",15,1,2022
"United States Grand Prix","mick_schumacher",16,2,2022
"United States Grand Prix","max_verstappen",1,2,2022
"United States Grand Prix","albon",19,2,2022
"United States Grand Prix","vettel",11,2,2022
"United States Grand Prix","bottas",10,1,2022
"United States Grand Prix","latifi",20,2,2022
"United States Grand Prix","gasly",14,2,2022
"United States Grand Prix","kevin_magnussen",13,1,2022
"United States Grand Prix","leclerc",2,2,2022
"United States Grand Prix","alonso",9,2,2022
"United States Grand Prix","ricciardo",12,2,2022
"United States Grand Prix","norris",7,2,2022
"United States Grand Prix","ocon",8,2,2022
"Mexico City Grand Prix","sainz",6,1,2022
"Mexico City Grand Prix","stroll",15,2,2022
"Mexico City Grand Prix","perez",2,1,2022
"Mexico City Grand Prix","kevin_magnussen",13,1,2022
"Mexico City Grand Prix","russell",4,2,2022
"Mexico City Grand Prix","norris",7,1,2022
"Mexico City Grand Prix","albon",19,1,2022
"Mexico City Grand Prix","max_verstappen",1,1,2022
"Mexico City Grand Prix","leclerc",3,1,2022
"Mexico City Grand Prix","vettel",11,1,2022
"Mexico City Grand Prix","tsunoda",17,1,2022
"Mexico City Grand Prix","hamilton",5,1,2022
"Mexico City Grand Prix","bottas",10,1,2022
"Mexico City Grand Prix","ocon",8,1,2022
"Mexico City Grand Prix","ricciardo",12,1,2022
"Mexico City Grand Prix","mick_schumacher",16,1,2022
"Mexico City Grand Prix","alonso",9,1,2022
"Mexico City Grand Prix","latifi",20,2,2022
"Mexico City Grand Prix","gasly",14,1,2022
"Mexico City Grand Prix","zhou",18,1,2022
"Brazilian Grand Prix","perez",3,2,2022
"Brazilian Grand Prix","max_verstappen",1,3,2022
"Brazilian Grand Prix","mick_schumacher",16,2,2022
"Brazilian Grand Prix","max_verstappen",1,3,2022
"Brazilian Grand Prix","albon",19,3,2022
"Brazilian Grand Prix","norris",7,2,2022
"Brazilian Grand Prix","ocon",8,2,2022
"Brazilian Grand Prix","sainz",6,3,2022
"Brazilian Grand Prix","tsunoda",17,3,2022
"Brazilian Grand Prix","stroll",15,2,2022
"Brazilian Grand Prix","leclerc",2,3,2022
"Brazilian Grand Prix","latifi",20,3,2022
"Brazilian Grand Prix","russell",4,2,2022
"Brazilian Grand Prix","hamilton",5,2,2022
"Brazilian Grand Prix","alonso",9,3,2022
"Brazilian Grand Prix","gasly",14,3,2022
"Brazilian Grand Prix","zhou",18,2,2022
"Brazilian Grand Prix","vettel",11,2,2022
"Brazilian Grand Prix","bottas",10,2,2022
"Abu Dhabi Grand Prix","sainz",5,2,2022
"Abu Dhabi Grand Prix","tsunoda",17,2,2022
"Abu Dhabi Grand Prix","leclerc",2,1,2022
"Abu Dhabi Grand Prix","perez",3,2,2022
"Abu Dhabi Grand Prix","mick_schumacher",16,2,2022
"Abu Dhabi Grand Prix","max_verstappen",1,1,2022
"Abu Dhabi Grand Prix","albon",19,2,2022
"Abu Dhabi Grand Prix","kevin_magnussen",13,1,2022
"Abu Dhabi Grand Prix","russell",4,2,2022
"Abu Dhabi Grand Prix","vettel",12,1,2022
"Abu Dhabi Grand Prix","latifi",20,2,2022
"Abu Dhabi Grand Prix","stroll",15,2,2022
"Abu Dhabi Grand Prix","norris",7,2,2022
"Abu Dhabi Grand Prix","ocon",8,2,2022
"Abu Dhabi Grand Prix","ricciardo",11,1,2022
"Abu Dhabi Grand Prix","alonso",9,1,2022
"Abu Dhabi Grand Prix","bottas",10,1,2022
"Abu Dhabi Grand Prix","gasly",14,1,2022
"Abu Dhabi Grand Prix","zhou",18,2,2022
"Abu Dhabi Grand Prix","hamilton",6,1,2022
"Bahrain Grand Prix","tsunoda",11,3,2023
"Bahrain Grand Prix","norris",17,6,2023
"Bahrain Grand Prix","kevin_magnussen",13,3,2023
"Bahrain Grand Prix","leclerc",19,2,2023
"Bahrain Grand Prix","max_verstappen",1,2,2023
"Bahrain Grand Prix","russell",7,2,2023
"Bahrain Grand Prix","leclerc",19,2,2023
"Bahrain Grand Prix","ocon",18,3,2023
"Bahrain Grand Prix","albon",10,3,2023
"Bahrain Grand Prix","stroll",6,2,2023
"Bahrain Grand Prix","perez",2,2,2023
"Bahrain Grand Prix","de_vries",14,2,2023
"Bahrain Grand Prix","bottas",8,2,2023
"Bahrain Grand Prix","sargeant",12,3,2023
"Bahrain Grand Prix","hamilton",5,2,2023
"Bahrain Grand Prix","sainz",4,2,2023
"Bahrain Grand Prix","alonso",3,2,2023
"Bahrain Grand Prix","gasly",9,3,2023
"Bahrain Grand Prix","hulkenberg",15,3,2023
"Bahrain Grand Prix","zhou",16,3,2023
"Saudi Arabian Grand Prix","leclerc",8,1,2023
"Saudi Arabian Grand Prix","piastri",19,1,2023
"Saudi Arabian Grand Prix","max_verstappen",1,1,2023
"Saudi Arabian Grand Prix","norris",20,2,2023
"Saudi Arabian Grand Prix","kevin_magnussen",12,1,2023
"Saudi Arabian Grand Prix","ocon",10,1,2023
"Saudi Arabian Grand Prix","tsunoda",14,1,2023
"Saudi Arabian Grand Prix","russell",6,1,2023
"Saudi Arabian Grand Prix","perez",2,1,2023
"Saudi Arabian Grand Prix","de_vries",18,1,2023
"Saudi Arabian Grand Prix","sargeant",16,1,2023
"Saudi Arabian Grand Prix","stroll",7,1,2023
"Saudi Arabian Grand Prix","albon",13,1,2023
"Saudi Arabian Grand Prix","sainz",4,1,2023
"Saudi Arabian Grand Prix","zhou",17,2,2023
"Saudi Arabian Grand Prix","bottas",9,3,2023
"Saudi Arabian Grand Prix","hulkenberg",15,1,2023
"Saudi Arabian Grand Prix","hamilton",5,1,2023
"Saudi Arabian Grand Prix","alonso",3,1,2023
"Saudi Arabian Grand Prix","gasly",11,1,2023
"Australian Grand Prix","de_vries",20,4,2023
"Australian Grand Prix","norris",8,3,2023
